total nodes,number tweets,number retweet,number replies,depth,freq,vrf,leader ,normal,total sentiment,co,centralty,diam,ecc,num sh path,num clique,num idp,max out,empty,engage max,num normal max,num leader max,lc,t freq,r freq,tpfr,t max,snt first,snt deep,snt ratio,score comm,local,snt sh path,wight clique,snt idp,real
84,51,31,2,2,1060.78,31,17,14,0.5994,0.0,0.0,0,0.0,2,2,16,41,16,7,9,85181.05778,1048.299471,303.4228987,3.421810036,83162.86778,0.05994,0.0,0.0,0.0,0.0,0,0.2997,0.5994,0.5994,1
59,55,4,0,2,1.14,4,3,1,0.0,0.0,0.0,0,0.0,0,0,2,52,2,0,2,19.55194444,1.119138889,0.286310185,1.636666667,15.22444444,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
188,109,68,11,5,20.62,68,26,42,-2.6716,0.66,0.49,5,3.727272727,5,6,3,22,88,22,13,8.0,2557.827778,20.51477513,13.53329218,5.040277778,48.12833333,0.006319048,-2.3898,0.545454545,4.0846,1,-0.7682,-1.273017391,-0.395,0
416,232,160,24,3,24.45,160,54,106,2.8499,0.85,0.0,4,3.125,4,6,3,83,196,83,51,20.0,10169.18722,24.30321809,24.38653144,11.99715623,7193.348056,0.104847222,-0.8849,0.25,7.6142,2,-0.203,1.858901852,-0.1735,0
51,21,27,3,2,26.49,27,12,15,-1.1257,0.0,0.0,0,0.0,2,2,20,16,20,12,7,319.9688889,25.97808761,6.15159188,11.92987037,0.416666667,-0.22514,-0.1908,0.666666667,0.0,0.0,0,-0.897266667,-0.1908,-0.4945,1
1,1,0,0,1,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
51,22,26,3,2,4.39,26,9,17,0.5719,0.0,0.0,0,0.0,2,2,25,19,25,16,6,223.73,1.36079594,4.190026709,7.047998084,52.53472222,0.190633333,0.0,0.0,0.0,0.0,0,0.190633333,0.5719,0.5719,1
309,268,25,16,4,273.21,25,15,10,-1.4852,0.71,0.0,6,4.125,6,8,4,5,240,5,0,5.0,69531.95389,272.3251407,182.9300045,150.890744,46962.00111,-0.071353571,1.4672,0.5,3.9745,1,0.0268,-1.035578571,-0.0977,0
1956,811,611,534,5,0.25,611,204,407,-82.0096,0.86,0.78,4,3.267790262,4,81,3,279,685,436,93,58.0,479.2572222,0.234182138,0.244887583,5.356647901,0.551666667,-0.465175397,-55.5558,0.496254682,187.6838,74,0.0065,-29.68654685,0.0493,0
5,5,0,0,1,3652.35,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,5,0,0,0,0.0,3043.625556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
78,48,23,7,3,99.25,23,3,20,0.1192,0.0,0.0,0,0.0,3,2,18,40,19,13,0,7741.415278,97.99116737,97.99252461,1.948092593,0.0,0.09775,0.1192,0.285714286,0.0,0.0,0,0.459381818,-0.3016,-0.6628,0
278,146,108,24,3,42.61,108,49,59,1.3118,0.8,-0.4,4,3.125,4,8,3,44,121,45,22,15.0,11816.78167,42.46066408,42.35379132,167.4220269,0.0,0.038024,0.7249,0.375,7.8367,5,0.1267,0.459915152,0.0242,1
130,79,30,21,5,105.74,30,9,21,1.0142,0.87,-0.3,4,3.142857143,4,6,3,20,67,21,14,3.0,13746.60444,104.6157634,104.9350233,1.581890097,13693.61944,0.149258333,1.7067,0.380952381,6.9013,2,-0.4018,0.048733333,-0.2007,0
64,45,7,12,4,2.89,7,2,5,1.197,0.75,0.0,4,2.833333333,4,6,3,8,37,11,2,1.0,181.3627778,1.693769231,2.776730769,13.50397569,2.2575,0.0546625,1.7556,0.25,2.819,1,0.1256,0.67976,0.456,0
2,2,0,0,1,285.85,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,2,0,0,0,0.0,190.5696296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
43,42,1,0,2,1481.26,1,1,0,0.0,0.0,0.0,0,0.0,0,0,1,41,1,0,1,19912.745,1447.59351,0.0,0.263611111,19912.48139,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
5580,2239,2385,956,5,4.25,2385,813,1572,29.5,0.87,-0.77,4,2.934100418,4,102,3,263,1853,385,133,59.0,23586.66778,4.250127018,4.220974985,18.80335165,18713.24778,0.067664249,0.2734,0.305439331,214.3461,154,-0.05,14.34364439,0.1335,1
12,3,7,2,2,57.35,7,1,6,-0.4767,0.0,0.0,1,1.0,1,1,1,9,2,9,6,1.0,678.6036111,51.75004274,0.446880342,0.821049383,672.7505556,-0.4767,-0.4767,0.5,0.0,1,-0.4767,-0.4767,-0.4767,0
2384,588,1357,439,5,0.33,1357,537,820,-25.1275,0.86,-0.74,4,3.004555809,4,68,3,227,420,377,119,76.0,792.0852778,0.141672956,0.329301654,15.55536146,44.10388889,-0.096691667,2.1809,0.391799544,114.1376,66,-0.0153,-9.969595136,0.0627,0
1109,622,376,111,5,12.58,376,138,238,-8.6112,0.87,0.0,4,2.765765766,4,23,3,48,500,48,29,12.0,13949.23389,12.38526251,12.56681982,16.40785303,26.65555556,-0.049281148,0.0523,0.414414414,28.025,17,-0.3296,-2.951445793,-0.8554,0
207,129,49,29,3,59.28,49,22,27,6.0228,0.89,0.0,4,2.448275862,4,6,3,7,102,7,3,1.0,11598.48333,58.99112179,55.76184829,0.523888889,140.3833333,0.246437037,0.2789,0.068965517,5.3537,1,0.3925,3.865263291,0.1108,0
958,541,373,44,3,90.91,373,132,241,-2.1174,0.9,0.0,4,3.25,4,13,3,112,480,113,61,27.0,86730.16278,90.81889961,53.85337186,7.067415518,70221.38861,-0.037029508,0.9537,0.272727273,8.3672,3,0.269,-0.201088889,-0.0223,1
43,29,7,7,2,32.07,7,4,3,-0.0769,0.0,0.0,3,2.428571429,3,3,2,10,26,10,3,3.0,453.4083333,31.34440025,8.606616162,2.419671717,442.6708333,-0.025633333,0.0,0.285714286,0.0,1,-0.5992,0.209190909,-0.6689,0
273,65,179,29,5,178.66,179,71,108,1.8417,0.86,0.46,4,2.931034483,4,10,3,51,44,51,37,14.0,46677.51472,178.0071938,134.4149949,15.58806428,44583.63139,0.030157143,0.7346,0.344827586,6.7833,4,-0.0113,0.200250505,-0.0113,1
326,239,53,34,5,87.25,53,26,27,5.6329,0.87,0.0,4,3.323529412,4,8,3,7,209,10,2,2.0,27136.72306,86.9829052,82.68609582,3.891955128,664.3683333,0.11234,0.5669,0.117647059,6.98,1,-0.2388,3.246227778,0.2578,0
146,75,49,22,3,3.81,49,20,29,-1.6697,0.84,-0.48,4,2.909090909,4,6,3,22,67,22,9,7.0,112.3447222,3.786507937,0.732825019,6.049321429,8.838888889,-0.2087125,-0.4168,0.409090909,5.6196,3,0.0733,-0.86781,0.0015,0
57,22,32,3,3,267.86,32,11,21,-1.0496,0.0,0.0,2,1.666666667,2,2,1,13,17,13,9,4.0,12989.73611,263.242773,223.8897462,20.27856209,12986.63806,-0.20992,-0.34,0.666666667,0.0,1,-1.0496,-0.6948,-0.7096,1
183,91,89,3,2,4.51,89,42,47,1.2022,0.0,0.0,2,1.666666667,2,2,2,73,85,73,35,38.0,111.0397222,4.480703502,0.603313708,34.43034493,2.691944444,0.200366667,0.0,0.0,0.0,1,1.2022,0.8474,0.4926,1
2276,1016,515,745,9,1.0,515,168,347,33.0345,0.84,-0.2,4,3.189261745,4,139,4,93,699,113,35,21.0,2242.782222,0.990645098,0.974042356,5.77203326,1363.07,0.044162461,-1.9729,0.361073826,227.2463,127,0.0101,13.49634675,-0.3203,0
42,22,14,6,2,2.0,14,7,7,1.1642,0.0,0.0,0,0.0,3,2,8,16,8,3,4,65.25444444,1.543016796,1.015167959,10.40655556,27.06583333,0.194033333,0.0,0.333333333,0.0,0.0,0,0.9682875,0.5408,0.5408,0
94,5,76,13,2,0.7,76,41,35,1.8551,0.77,0.08,5,4.0,5,6,3,85,3,85,33,40.0,46.17805556,0.688184211,0.273596491,3.993698502,33.57472222,0.92755,0.0772,0.307692308,4.0603,1,-0.124,1.34178,-0.0128,0
136,103,10,23,4,102.26,10,4,6,-3.6916,0.93,-0.79,4,3.086956522,4,4,2,18,93,21,5,1.0,8784.897222,67.94345904,56.35753041,2.993589744,6342.653611,-0.15016,-3.5414,0.434782609,8.4368,1,-0.2933,-1.51224,-0.2045,0
45,40,4,1,2,3.02,4,4,0,0.5255,0.0,0.0,0,0.0,0,1,1,4,38,4,0,3.0,132.8838889,2.950863527,2.727614734,1.232,6.805555556,0.26275,0.5255,0.0,0.0,0,0.5255,0.5255,0.5255,1
327,88,177,62,5,271.26,177,58,119,-1.7252,0.86,-0.69,4,3.14516129,4,15,3,107,65,112,54,40.0,88540.97833,270.4355513,162.0392607,6.782943655,84141.27972,-0.0713,-1.9888,0.451612903,18.9131,5,-0.0075,-2.852138095,-0.041,1
62,33,21,8,5,10.75,21,9,12,-2.022,0.0,0.0,2,1.75,2,2,1,16,29,16,10,3.0,61.71916667,10.58070988,0.979541446,5.727939815,0.0,-0.2415,-1.5816,0.5,0.0,2,-1.0547,-1.33806,-0.4404,0
85,71,14,0,2,1047.68,14,7,7,0.0,0.0,0.0,0,0.0,0,0,9,66,9,4,5,83503.86111,1035.49876,744.8613404,3.64281746,19445.77694,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
14,13,1,0,2,353.05,1,0,1,0.0,0.0,0.0,0,0.0,0,0,1,12,1,1,0,0.147777778,329.5171852,0.0,0.147777778,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
45,35,9,1,2,210.91,9,7,2,-0.5859,0.0,0.0,0,0.0,0,1,1,3,29,3,1,2.0,9484.066667,206.1747162,205.0006703,64.21211111,883.9358333,-0.09765,0.0,1.0,0.0,0,-0.5859,-0.5859,-0.5859,1
606,474,120,12,4,145.06,120,57,63,0.8278,0.9,0.13,0,0.0,4,3,13,421,13,8,5,87906.90111,144.8218785,115.9580528,38.5438006,56755.66972,0.010245283,-0.2929,0.25,0.0,0.0,0,0.61178,0.2494,0.0148,1
4452,1094,2606,752,5,18.1,2606,952,1654,7.4377,0.86,0.0,4,2.949468085,4,90,3,217,742,273,80,39.0,80560.4975,18.05920104,15.31911389,27.26241077,62250.84389,-0.004335227,1.7753,0.323138298,164.4526,117,-0.0579,10.44736111,0.3301,0
2,2,0,0,1,0.02,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,2,0,0,0,0.0,0.011666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
1,1,0,0,1,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
59,36,1,22,5,1364.75,1,1,0,5.8262,0.87,0.34,3,2.409090909,3,6,3,1,31,6,0,0.0,72886.98778,1342.004065,0.0,0.006666667,71983.74,0.45146,1.7145,0.090909091,4.1355,4,0.9198,2.140245614,0.8612,1
1101,614,390,97,5,0.14,390,141,249,4.0292,0.87,-0.34,4,2.793814433,4,15,3,100,538,109,58,32.0,152.1975,0.134601734,0.137743245,5.39036141,2.0525,0.043982895,0.9176,0.288659794,22.5596,15,0.0824,1.605559768,0.8226,0
94,48,41,5,5,245.65,41,18,23,-0.9497,0.0,0.0,0,0.0,3,3,23,37,23,15,8,21029.51083,243.0617924,221.3626637,21.34889566,12556.40861,-0.080527273,-0.9497,0.4,0.0,0.0,0,-0.153928571,-0.8858,-0.8858,1
76,35,36,5,5,1047.89,36,12,24,1.0394,0.0,0.0,2,1.8,2,2,2,29,27,29,22,7.0,59342.5875,1034.27868,685.9726804,5.784128086,19716.74056,0.00645,1.0394,0.0,0.0,1,0.9878,0.6316,0.5859,1
313,136,158,19,3,73.61,158,56,102,2.2296,0.87,0.0,4,2.631578947,4,5,2,47,108,48,26,17.0,14541.06361,73.37370754,35.88074133,2.899115873,3285.5925,0.062035714,0.4404,0.105263158,3.2172,1,0.0455,1.454375,0.0471,1
151,30,64,57,3,1.87,64,23,41,-0.5583,0.9,0.0,4,3.192982456,4,11,3,100,23,105,36,20.0,281.9786111,1.855052997,1.671708699,2.306870211,69.56083333,-0.021271429,-2.0455,0.368421053,14.4784,4,0.6453,-1.238069658,-0.0839,0
681,163,357,161,5,8.79,357,126,231,2.0209,0.87,-0.61,4,2.925465839,4,36,3,148,135,161,66,41.0,5984.844722,8.774242832,8.774539345,23.00615141,6.4725,0.106792857,-5.3372,0.322981366,35.1227,23,-0.0174,0.102559371,0.1656,0
103,99,3,1,2,65.02,3,1,2,0.0,0.0,0.0,0,0.0,0,1,1,1,95,1,1,0.0,198.5977778,64.3971688,1.478934295,5.453703704,28.61166667,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
307,265,27,15,3,79.73,27,20,7,2.2086,0.84,0.56,0,0.0,6,3,5,233,5,0,1,24476.78028,79.46976912,79.4672114,7.946015625,8753.316389,0.0678375,0.7276,0.133333333,0.0,0.0,0,1.130390909,-0.5186,0.0935,0
3161,1305,1670,186,5,7.25,1670,642,1028,12.5961,0.9,0.0,4,3.231182796,4,31,3,92,1142,92,52,39.0,22516.68389,7.247692125,7.120927946,12.1284736,5107.1575,0.054705521,1.6372,0.220430108,39.0493,16,-0.2473,6.806713676,0.0592,1
2372,1219,963,190,5,23.48,963,408,555,38.1201,0.88,0.0,4,3.047368421,4,33,3,109,1033,110,59,37.0,55695.08222,23.43739184,23.42776408,9.058048517,54238.175,0.135023656,1.5545,0.173684211,53.9283,15,0.0072,19.79900566,0.2776,1
94,48,41,5,5,245.65,41,18,23,-0.9497,0.0,0.0,0,0.0,3,2,23,37,23,15,8,21029.51083,243.0617924,221.3626637,21.34889566,12556.40861,-0.080527273,-0.9497,0.4,0.0,0.0,0,-0.153928571,-0.9497,-0.9497,1
8,8,0,0,1,3207.59,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,8,0,0,0,0.0,2851.190864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
168,134,29,5,4,67.89,29,12,17,0.0,0.0,0.0,1,1.0,1,1,1,16,122,18,5,8.0,10345.55444,67.48400394,61.2126808,0.440400327,10342.89444,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0
68,44,21,3,3,45.56,21,7,14,1.242,0.0,0.0,0,0.0,2,2,7,38,7,6,1,209.2363889,44.90378422,1.602004831,4.237696759,182.6430556,0.1061,1.242,0.333333333,0.0,0.0,0,0.879033333,0.6366,0.4523,0
45,40,5,0,2,16.29,5,2,3,0.0,0.0,0.0,0,0.0,0,0,2,36,2,2,0,184.9766667,15.93841184,4.020730676,3.874777778,183.5069444,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
270,66,174,30,5,57.32,174,66,108,-0.9959,0.86,0.0,4,2.933333333,4,6,2,114,52,122,61,35.0,3714.923889,57.10459615,13.70646986,21.7295297,93.08833333,-0.105864286,-1.8364,0.4,8.1501,6,-0.4613,-0.783872603,-0.043,1
3,3,0,0,1,19.27,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,3,0,0,0,0.0,14.45347222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
2385,751,986,648,5,1.46,986,376,610,-51.357,0.85,-0.08,4,3.007716049,4,110,3,221,591,259,64,23.0,358.7777778,1.457545753,0.150360669,26.81382444,8.825833333,-0.21618875,-1.3081,0.450617284,174.8751,91,-0.0097,-23.48804558,-0.0802,0
267,184,48,35,3,12.94,48,20,28,-0.2418,0.93,0.0,4,2.542857143,4,8,3,11,154,11,4,1.0,3454.12,11.65026119,12.88760572,10.1489436,2584.455556,0.03044,-0.7955,0.2,5.4169,3,-0.0728,-0.05790339,-0.1706,0
111,58,34,19,5,80.02,34,15,19,0.9195,0.92,0.64,3,2.368421053,3,4,2,18,49,18,9,2.0,3740.149167,79.30686012,33.1909747,132.1189978,1319.738889,0.040233333,0.5574,0.263157895,3.3205,2,0.0712,0.169142424,-0.1346,0
13,12,0,1,2,333.33,0,0,0,0.5267,0.0,0.0,0,0.0,0,1,1,1,11,1,0,0.0,0.0,309.5234524,0.0,0.0,4333.328333,0.5267,0.5267,0.0,0.0,0,0.5267,0.5267,0.5267,0
5,5,0,0,1,670.71,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,5,0,0,0,0.0,558.9220833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
1475,1166,244,65,5,13.5,244,113,131,5.5158,0.85,-0.42,4,3.292307692,4,17,3,16,1061,16,10,4.0,14484.94944,13.48900275,9.8128109,32.66357357,944.0,0.02508,2.8603,0.292307692,16.1202,5,-0.2345,2.492554178,-0.14,0
39,38,1,0,2,1780.9,1,1,0,0.0,0.0,0.0,0,0.0,0,0,1,37,1,0,1,16820.62694,1736.378715,0.0,0.907777778,16819.71917,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
332,136,180,16,3,255.26,180,64,116,-0.8694,0.83,0.0,5,3.6875,5,5,3,98,115,99,60,32.0,84746.86861,254.4792259,150.1143752,1.087340456,35214.84139,-0.0414,0.3314,0.375,3.2167,2,-0.6593,-0.297089655,-0.2149,1
3,3,0,0,1,8.99,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,3,0,0,0,0.0,6.740833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
229,88,111,30,5,4.01,111,40,71,-8.9977,0.81,-0.27,5,3.833333333,5,8,3,122,81,133,67,36.0,69.55194444,3.988871981,0.302258454,14.16538613,25.17777778,-1.232342857,-8.9977,0.666666667,10.5363,1,-0.185,-6.179472826,0.143,0
1656,705,791,160,5,57.5,791,379,412,12.4887,0.85,-0.34,4,2.9125,4,44,3,97,570,98,53,30.0,95018.705,57.46966975,43.50401428,183.7825448,54405.87417,0.035045185,1.5524,0.33125,31.2259,18,0.0419,3.567023042,0.0201,1
77,55,7,15,5,1060.86,7,3,4,6.4936,0.91,0.46,2,1.666666667,2,4,1,3,50,5,2,0.0,81682.70944,1047.258661,622.2085256,0.444702381,33149.55889,0.35798,4.0338,0.066666667,3.2257,8,1.25,4.530385366,0.836,1
91,79,12,0,2,159.68,12,8,4,0.0,0.0,0.0,0,0.0,0,0,3,71,3,2,1,157.8736111,157.9486836,1.702753623,13.10791667,0.351944444,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
552,165,326,61,5,11.57,326,95,231,-2.8581,0.84,0.59,4,2.918032787,4,19,3,113,138,252,143,64.0,6271.888889,11.27810679,11.34149588,1.533283027,6236.793056,-0.076722222,-1.0722,0.475409836,16.428,11,-0.2468,-2.089016667,-0.0982,1
603,307,249,47,4,12.49,249,107,142,3.5539,0.82,0.3,4,3.234042553,4,14,3,98,259,99,67,27.0,7531.280556,12.44807165,12.46899099,3.178344907,546.5527778,0.07795,-0.4767,0.340425532,15.6599,8,0.0005,3.42790628,-0.0663,0
201,141,26,34,5,0.58,26,12,14,-3.2451,0.86,0.0,4,2.705882353,4,7,2,13,124,21,2,5.0,82.45361111,0.576471397,0.340247525,1.164183007,15.27416667,-0.188982353,-1.1158,0.411764706,9.3816,7,-0.6896,-1.365865686,0.039,0
122,76,40,6,2,40.45,40,13,27,0.7308,0.0,0.0,3,2.5,3,3,2,10,67,10,7,2.0,4934.479722,40.11665537,40.1173645,2.480144928,145.6113889,0.0812,0.5423,0.333333333,0.0,1,0.6275,0.537033333,0.1687,1
5,5,0,0,1,5.04,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,5,0,0,0,0.0,4.201944444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
6,6,0,0,1,14920.29,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,6,0,0,0,0.0,12788.82187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
23,12,11,0,2,2712.38,11,4,7,0.0,0.0,0.0,0,0.0,0,0,4,7,4,4,0,62384.83444,2599.338634,1547.388553,1.841767677,61196.9,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
1586,1312,186,88,5,50.94,186,82,104,2.9353,0.85,0.4,4,3.022727273,4,24,4,92,1263,140,63,58.0,79155.36611,50.90305258,45.51121806,30.82271221,75507.75167,0.065820408,0.8667,0.318181818,20.7466,13,-0.0242,1.755680685,0.4149,1
3,3,0,0,1,18.83,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,3,0,0,0,0.0,14.12326389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
8604,6303,1845,456,5,2.02,1845,709,1136,52.129,0.88,-0.26,4,2.953947368,4,61,4,243,6000,265,69,38.0,17372.24056,1.830966363,2.018812899,27.91787973,14175.20306,0.164687789,0.0989,0.219298246,97.6701,47,0.144,21.40957721,-0.4298,0
6,4,2,0,2,13.79,2,1,1,0.0,0.0,0.0,0,0.0,0,0,2,3,2,1,1,22.74166667,11.8234127,0.007103175,0.030138889,22.68666667,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
3723,2018,1240,465,5,8.42,1240,445,795,-2.1347,0.85,0.49,4,2.984946237,4,73,3,135,1690,156,72,22.0,31112.79694,8.413996897,8.354656955,19.03329282,26707.58944,0.001795427,0.9506,0.36344086,123.3946,89,-0.0377,-0.266420374,-0.1168,1
3546,1020,2105,421,5,1.01,2105,638,1467,21.303,0.87,0.81,4,2.954869359,4,67,3,152,820,180,82,30.0,2670.567222,1.009999922,0.752790386,10.37431049,1265.395556,0.103311,-0.8766,0.29216152,89.0922,57,0.0131,5.005361359,-0.1018,1
676,378,204,94,5,15.92,204,61,143,13.0459,0.85,-0.59,4,2.712765957,4,22,2,98,329,104,71,20.0,3008.520278,15.90022239,4.442911948,10.50630254,555.6838889,0.216208163,2.3085,0.265957447,23.8062,17,-0.288,5.328966712,-0.247,0
23,19,2,2,2,162.46,2,0,2,-0.6597,0.0,0.0,0,0.0,2,2,3,17,3,2,0,3736.580833,4.312048611,146.0180208,1400.2925,0.0,-0.32985,-0.6597,0.5,0.0,0.0,0,-0.32985,-0.6597,-0.6597,0
81,65,12,4,2,573.52,12,6,6,0.6762,0.0,0.0,0,0.0,2,2,3,56,3,1,2,27278.78722,566.5290955,332.6576253,1.123518519,0.835,0.075133333,0.0,0.25,0.0,0.0,0,0.8196,-0.223,-0.223,1
1000,219,632,149,5,0.42,632,243,389,-8.391,0.88,0.7,4,2.872483221,4,24,3,153,165,168,60,38.0,208.3769444,0.416204906,0.204484127,14.76711707,2.989722222,-0.18702963,-1.7502,0.355704698,35.0934,21,-0.114,-2.3664033,0.5096,0
24,23,1,0,2,265.75,1,0,1,0.0,0.0,0.0,0,0.0,0,0,1,22,1,1,0,0.045833333,255.1234,0.0,0.045833333,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
78,64,10,4,2,967.44,10,4,6,0.2978,0.0,0.0,2,1.5,2,2,2,11,60,11,6,1.0,46621.01444,955.1902075,302.8002461,17.24505952,40151.45333,0.07445,0.0,0.25,0.0,2,0.1467,0.22445,0.1467,0
2,2,0,0,1,37.73,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,2,0,0,0,0.0,25.15305556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
105,102,3,0,2,64.76,3,2,1,0.0,0.0,0.0,0,0.0,0,0,1,99,1,0,1,424.8525,64.14526992,3.980786164,0.033240741,2.876388889,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
4,4,0,0,1,800.11,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,4,0,0,0,0.0,640.0861111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
198,129,42,27,4,23.65,42,17,25,-3.5513,0.87,-0.57,3,2.518518519,3,5,2,25,110,25,11,7.0,1945.342778,23.53125907,9.775443886,11.47085938,67.38805556,-0.1283,-1.3443,0.407407407,6.8503,4,-0.8355,-1.738818519,-0.8404,0
32,6,21,5,4,22.62,21,6,15,-0.4171,0.0,0.0,0,0.0,2,2,24,5,26,15,6,40.57,21.93861953,1.152457912,11.73839744,2.486111111,0.075,-0.4171,0.4,0.0,0.0,0,0.09552,-0.4921,-0.4921,0
1931,1544,364,23,5,31.85,364,173,191,6.4846,0.82,-0.48,4,3.086956522,4,6,3,40,1323,40,29,10.0,59951.55889,31.83606424,31.00658198,4.077866606,49288.85056,0.014614932,1.2173,0.086956522,4.4774,1,0.3359,3.872998214,0.1623,1
7,7,0,0,1,3904.47,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,7,0,0,0,0.0,3416.415313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
35,34,1,0,2,188.25,1,0,1,0.0,0.0,0.0,0,0.0,0,0,1,33,1,1,0,6551.524444,183.0204707,0.0,1.676666667,6549.847778,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
58,34,23,1,2,1.39,23,8,15,0.0,0.0,0.0,0,0.0,0,1,1,12,28,12,7,5.0,16.64055556,1.369712806,0.28180791,1.421284722,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2,2,0,0,1,5.16,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,2,0,0,0,0.0,3.442962963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
11,8,3,0,2,6.88,3,2,1,0.0,0.0,0.0,0,0.0,0,0,2,6,2,1,1,72.23472222,6.308958333,4.990486111,0.372592593,12.19861111,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
189,78,90,21,4,458.13,90,41,49,0.7582,0.89,0.0,5,3.523809524,5,6,3,18,44,20,13,3.0,86045.18306,455.7192778,271.4887719,3.568183761,69713.55778,0.022423529,0.0,0.333333333,5.5194,1,0.7252,0.273309375,0.2677,1
987,383,548,56,4,26.93,548,197,351,-1.3487,0.89,-0.65,4,2.696428571,4,10,3,48,226,48,29,17.0,22101.37944,26.90097813,22.36497695,6.963985242,14145.62083,-0.006352866,0.469,0.285714286,11.7335,5,0.2062,0.080017588,0.4809,0
1,1,0,0,1,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
291,181,70,40,5,2.49,70,26,44,-3.6584,0.9,-0.6,4,3.25,4,9,3,22,150,24,8,11.0,127.2786111,2.481143455,0.431773212,4.398811881,20.53638889,-0.151796774,1.498,0.35,7.7425,3,-0.4043,-0.974799123,0.104,0
3,3,0,0,1,8881.26,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,3,0,0,0,0.0,6660.944028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
3,1,2,0,2,0.83,2,2,0,0.0,0.0,0.0,0,0.0,0,0,2,0,2,0,2,2.495,0.0,0.560625,1.37375,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
107,61,5,41,2,19.7,5,1,4,-14.3589,0.89,-0.48,4,3.195121951,4,6,3,4,32,4,0,0.0,43.77416667,5.33557356,0.40380144,10.82466049,76.96416667,-0.495134483,0.0,0.829268293,11.8324,1,-0.0807,-10.45592692,0.5267,0
